date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:42	6644/6644	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek.woff2	(from https://www.classcentral.com/)
15:46:42	4568/4568	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:15:26%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-vietnamese.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-vietnamese.woff2	(from https://www.classcentral.com/)
15:46:42	12160/12160	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin-ext.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin-ext.woff2	(from https://www.classcentral.com/)
15:46:42	13108/13108	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin.woff2	(from https://www.classcentral.com/)
15:46:43	5224/5224	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic-ext.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
15:46:43	7484/7484	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
15:46:43	6244/6244	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek-ext.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
15:46:43	6696/6696	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
15:46:44	4572/4572	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-vietnamese.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
15:46:44	12168/12168	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin-ext.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
15:46:44	12976/12976	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin.woff2	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
15:46:44	990/990	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2011:20:21%20GMT	https://www.classcentral.com/images/fade-gradient.png	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
15:46:45	50234/50234	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites%20Two/class%20central%20two/www.google-analytics.com/analytics.js	(from https://www.classcentral.com/)
15:46:47	600424/600424	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:45%20GMT	https://www.classcentral.com/rankings	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
15:46:48	593331/593331	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:46%20GMT	https://www.classcentral.com/collections	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
15:46:49	575884/575884	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:47%20GMT	https://www.classcentral.com/subjects	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
15:46:50	893364/893364	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:49%20GMT	https://www.classcentral.com/subject/cs	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
15:46:52	848473/848473	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:50%20GMT	https://www.classcentral.com/subject/health	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
15:46:52	7701/7701	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:46:51%20GMT	https://www.classcentral.com/subject/business	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/business	(from https://www.classcentral.com/)
15:46:53	821232/821232	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:51%20GMT	https://www.classcentral.com/subject/maths	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/maths.html	(from https://www.classcentral.com/)
15:46:53	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:46:52%20GMT	https://www.classcentral.com/subject/humanities	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/humanities.2b.delayed	(from https://www.classcentral.com/)
15:46:53	7692/7692	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:46:53%20GMT	https://www.classcentral.com/subject/engineering	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/engineering	(from https://www.classcentral.com/)
15:46:56	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:46:55%20GMT	https://www.classcentral.com/subject/education	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/education.2e.delayed	(from https://www.classcentral.com/)
15:46:56	843087/843087	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:54%20GMT	https://www.classcentral.com/subject/science	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/science.html	(from https://www.classcentral.com/)
15:46:57	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:46:56%20GMT	https://www.classcentral.com/subject/social-sciences	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/social-sciences.2f.delayed	(from https://www.classcentral.com/)
15:46:57	7748/7748	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:46:56%20GMT	https://www.classcentral.com/subject/art-and-design	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/art-and-design	(from https://www.classcentral.com/)
15:47:00	854281/854281	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:46:58%20GMT	https://www.classcentral.com/subject/data-science	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/data-science.html	(from https://www.classcentral.com/)
15:47:00	8102/8102	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:46:59%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/programming-and-software-development.32.delayed	(from https://www.classcentral.com/)
15:47:01	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2012:47:01%20GMT	https://www.classcentral.com/subject/infosec	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/infosec.34.delayed	(from https://www.classcentral.com/)
15:47:02	828540/828540	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:47:01%20GMT	https://www.classcentral.com/subject/personal-development	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/subject/personal-development.html	(from https://www.classcentral.com/)
15:47:04	154936/154936	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2003:11:16%20GMT	https://www.classcentral.com/report/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
15:47:05	3021239/3021239	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:47:03%20GMT	https://www.classcentral.com/universities	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
15:47:06	838567/838567	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:47:04%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
15:47:06	4282/4282	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2012:28:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time3e68.png	(from https://www.classcentral.com/)
15:47:06	33057/33057	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2000:38:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
15:47:07	4168/4168	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2014:19:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
15:47:07	35437/35437	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2010:32:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
15:47:08	183540/183540	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2013:43:55%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
15:47:08	130319/130319	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2013:46:42%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
15:47:11	161653/161653	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2022:17:08%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
15:47:11	138406/138406	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2022:18:33%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
15:47:11	163548/163548	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2022:18:36%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
15:47:12	816798/816798	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2012:47:07%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
15:47:12	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
15:47:13	5751/5751	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2023:39:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
15:47:13	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2007:57:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
15:47:14	6083/6083	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
15:47:14	96645/96645	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2018:28:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
15:47:15	6773/6773	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2009:24:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/My%20Web%20Sites%20Two/class%20central%20two/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
15:47:15	495122/495122	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2013:44:00%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
15:47:15	401823/401823	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2003:11:13%20GMT	https://www.classcentral.com/report/free-certificates/	C:/My%20Web%20Sites%20Two/class%20central%20two/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
